Name,Disc. Date,Max Date,mmax,Host Name,R.A.,Dec.,z,Type,Phot.,Spec.,References
SDSS-II SN 1658,2005-09-10,2005-09-25,21.17,SDSS J35001.17+003859.6,23:50:01.102,+00:39:00.5652,0.277296,Ia,28.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2012ApJ...755...61S,2016A&A...594A..13P,2010ApJ...713.1026D"
SDSS-II SN 2143,2005-09-10,2005-10-01,21.69,,21:21:36.48,-00:03:54.7416,,II,28.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1841,2005-09-10,2005-10-25,21.62,SDSS J12044.38+011125.9,21:20:44.4,+01:11:27.996,,II,27.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 4879,2005-09-10,2005-11-06,20.74,SDSS J01816.34+001620.1,20:18:16.32,+00:16:20.176,,II,25.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5058,2005-09-10,2005-11-01,21.98,SDSS J04944.65+003829.6,20:49:44.64,+00:38:29.836,,II,24.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2005fh,2005-09-10,2005-09-20,19.03,SDSS J31729.69+002546.8,23:17:29.736,+00:25:45.782,0.1192465,Ia,24.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2012ApJ...755...61S,2012A&A...538A.120L,2005IAUC.8616....3B"
SN2005dz,2005-09-10,2005-09-09,17.9,UGC 12717,23:38:38.33,+05:26:17.3,0.018999,II,23.0,9.0,"2017ApJ...850...89G,2014ApJ...786...67A,2012A&A...538A.120L,2008A&A...488..383H,2005IAUC.8598....2S"
SN2005fg,2005-09-10,2005-09-17,21.06,SDSS J23604.05-002229.7,22:36:04.20,-00:22:30.6804,0.305,Ia,22.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2012A&A...538A.120L,2013ApJ...763...88C,2005IAUC.8616....3B"
SDSS-II SN 3881,2005-09-10,2005-09-23,21.48,SDSS J32731.56-002635.0,23:27:31.611,-00:26:30.3972,0.327784,Ia,21.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2010ApJ...713.1026D,2011ApJ...737..103S"
SDSS-II SN 3118,2005-09-10,2005-09-15,20.46,,20:36:50.16,+01:03:52.74,0.2265,Ia,20.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 6314,2005-09-10,2005-11-28,21.47,SDSS J03612.72+011452.5,20:36:12.72,+01:14:52.584,,II,20.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 8561,2005-09-10,2005-09-22,22.33,SDSS J01010.75-000943.2,00:10:10.7472,-00:09:43.2468,,II,20.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SNLS-05D4ev,2005-09-10,2005-09-11,23.34,,22:13:30.424,-17:42:02.830,0.722,Ia,20.0,1.0,"2010A&A...523A...7G,2009A&A...507...85B,2016A&A...594A..13P,2011ApJS..192....1C,2013MNRAS.433.2240G"
SDSS-II SN 7983,2005-09-10,2005-09-15,20.6,SDSS J14401.09-002913.4,21:44:00.96,-00:29:13.4736,,II,18.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1649,2005-09-10,2005-10-11,22.17,SDSS J33117.71+004049.2,23:31:17.76,+00:40:49.339,,II,17.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 3669,2005-09-10,2005-11-11,20.72,SDSS J31901.75-005022.7,23:19:01.92,-00:50:22.8012,0.384,Ia,17.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 5236,2005-09-10,2005-10-01,22.12,SDSS J23146.90+004558.7,22:31:46.8,+00:45:58.799,,II,17.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 9258,2005-09-10,2005-11-19,22.08,SDSS J01821.59+001549.1,20:18:21.6,+00:15:49.234,,II,17.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 8411,2005-09-10,2005-11-29,21.53,SDSS J02808.33+010950.9,20:28:08.4,+01:09:50.724,,II,16.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1845,2005-09-10,2005-09-15,21.65,SDSS J13005.99+011037.0,21:30:06,+01:10:37.236,,II,15.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 3560,2005-09-10,2005-09-13,21.08,SDSS J00304.43+004746.9,00:03:04.4606,+00:47:49.974,0.518,Ia,14.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2013ApJ...763...88C,2011ApJ...737..103S"
SDSS-II SN 6286,2005-09-10,2005-11-19,21.03,,21:53:47.52,-00:28:02.5896,,II,14.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2005fc,2005-09-10,2005-09-10,21.47,SDSS J12139.08+005342.7,21:21:39.25,+00:53:40.762,0.379,Ia,14.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2012A&A...538A.120L,2005IAUC.8616....3B,2016A&A...594A..13P"
SDSS-II SN 7852,2005-09-10,2005-11-24,21.94,SDSS J01728.03+004049.4,00:17:28.0248,+00:40:49.616,,II,13.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5072,2005-09-10,2005-09-24,20.73,SDSS J11348.99+011110.5,21:13:48.96,+01:11:10.248,,II,12.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1671,2005-09-10,2005-11-29,21.28,SDSS J15441.46-005105.3,21:54:41.52,-00:51:05.0868,,II,11.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1740,2005-09-10,2005-09-19,20.31,SDSS J02137.05-005251.3,00:21:37.0272,-00:52:51.2328,0.167318,Ia,11.0,,"2014arXiv1401.3317S,2012ApJ...755...61S,2016A&A...594A..13P,2010ApJ...713.1026D,2003yCat.2246....0C"
SDSS-II SN 1775,2005-09-10,2005-09-20,21.61,SDSS J11558.38-010034.6,21:15:58.32,-01:00:33.948,0.303881,Ia,11.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 5052,2005-09-10,2005-10-11,22.3,,23:30:58.08,-00:09:11.0088,,II,11.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1688,2005-09-10,2005-09-17,21.85,SDSS J12525.87+001929.5,21:25:25.85,+00:19:28.355,0.3589305,Ia,10.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2008AJ....135.1766Z,2008AJ....135..348S,2016A&A...594A..13P"
SDSS-II SN 1695,2005-09-10,2005-09-24,21.82,SDSS J32537.34-005155.2,23:25:37.44,-00:51:55.0872,,II,10.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1598,2005-09-10,2005-09-15,21.57,SDSS J13135.59-003038.0,21:31:35.52,-00:30:38.0952,,II,9.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1662,2005-09-10,2005-09-20,22.0,SDSS J35958.54+004440.6,23:59:58.32,+00:44:40.88,0.206768,II,9.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 1796,2005-09-10,2005-11-29,21.16,SDSS J11243.31-002847.3,21:12:43.44,-00:28:47.2548,,II,8.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1650,2005-09-10,2005-09-09,21.59,SDSS J33402.51+004101.4,23:34:02.656,+00:41:00.0168,0.304341,Ia,7.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2013ApJ...763...88C,2011ApJ...737..103S"
SDSS-II SN 3123,2005-09-10,2005-11-30,21.86,SDSS J03747.13+011329.9,20:37:47.04,+01:13:29.928,,II,7.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
K0509-001,2005-09-10,2005-09-18,20.68,SDSS J12616.25-003314.1,21:26:16.232,-00:33:14.616,0.2136,Ia,6.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2003yCat.2246....0C,2011ApJ...737..103S"
SDSS-II SN 1632,2005-09-10,2005-09-22,20.37,SDSS J13054.19-000804.6,21:30:54.23,-00:08:02.5296,0.057524,II,6.0,,"2014arXiv1401.3317S,2008AJ....135.1766Z,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 5696,2005-09-10,2005-09-23,22.12,SDSS J35250.23-003756.3,23:52:50.16,-00:37:56.1072,,II,6.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1838,2005-09-10,2005-11-29,18.96,SDSS J11659.17+010545.5,21:16:59.28,+01:05:45.636,,II,5.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 3572,2005-09-10,2005-09-21,21.51,SDSS J02250.83+004051.6,00:22:50.8416,+00:40:51.809,0.434285,II,5.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 3856,2005-09-10,2005-09-22,22.44,SDSS J10625.05-003301.9,21:06:24.96,-00:33:02.1348,,II,5.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 4891,2005-09-10,2005-09-15,20.51,SDSS J02811.02+010638.4,20:28:11.04,+01:06:38.412,,II,5.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5451,2005-09-10,2005-11-01,22.06,SDSS J13310.56+002333.6,21:33:10.56,+00:23:33.378,,II,5.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1748,2005-09-10,2005-09-18,22.46,SDSS J33226.83-002855.9,23:32:26.920,-00:28:56.9172,0.339527,Ia,2.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 1825,2005-09-10,2005-09-07,21.0,SDSS J10716.89+002132.3,21:07:17.04,+00:21:33.854,0.156311,Ia,2.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 1835,2005-09-10,2005-09-10,21.35,SDSS J05039.38+010418.6,20:50:39.36,+01:04:18.696,0.2716,Ia,2.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 3573,2005-09-10,2005-09-10,21.78,SDSS J02323.98+004840.4,00:23:24.0696,+00:48:41.317,0.21595,II,1.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SN2005fi,2005-09-11,2005-09-26,20.88,SDSS J00758.69+003816.7,00:07:58.6872,+00:38:17.502,0.263,Ia,84.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2012A&A...538A.120L,2005IAUC.8616....3B,2016A&A...594A..13P"
SN2005fj,2005-09-11,2005-09-11,20.05,SDSS J11120.86-002643.4,21:11:20.85,-00:26:43.1988,0.157,Ia,72.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2012A&A...538A.120L,2005IAUC.8616....3B,2013MNRAS.433.2240G"
SN2005hl,2005-09-12,2005-08-27,17.4,SDSS J05519.26+003226.1,20:55:19.80,+00:32:34.415,0.023181,Ib,48.0,,"2014arXiv1401.3317S,2008ApJ...673..999P,2005IAUC.8627....3F,2012A&A...538A.120L,2016A&A...594A..13P"
SDSS-II SN 5401,2005-09-12,2005-11-26,21.51,SDSS J02015.76+000937.9,20:20:15.84,+00:09:37.782,,II,43.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 7233,2005-09-12,2005-10-12,20.6,SDSS J01923.37-001723.9,20:19:23.28,-00:17:23.7984,,II,37.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 6715,2005-09-12,2005-10-28,21.73,,21:51:55.92,-01:15:16.848,,II,34.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1196,2005-09-12,2005-10-10,21.18,SDSS J14207.22-004033.8,21:42:07.2,-00:40:33.8448,0.370508,II,32.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 5819,2005-09-12,2005-10-23,20.99,SDSS J04641.46-004155.2,20:46:41.52,-00:41:55.1688,,II,32.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5816,2005-09-12,2005-11-13,20.8,SDSS J04441.27-004916.8,20:44:41.28,-00:49:16.7196,,II,31.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 2060,2005-09-12,2005-11-05,21.63,SDSS J15447.92-011430.8,21:54:48,-01:14:30.516,,II,29.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1291,2005-09-12,2005-10-12,20.66,SDSS J14122.06+003044.8,21:41:22.08,+00:30:45.014,,II,27.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5461,2005-09-12,2005-10-08,21.74,SDSS J14207.82+002503.0,21:42:07.68,+00:25:05.4984,0.115844,II,27.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 2450,2005-09-12,2005-10-31,20.89,SDSS J04435.88-001934.0,20:44:35.76,-00:19:33.9456,,II,24.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1963,2005-09-12,2005-11-02,21.81,SDSS J15844.83+005052.8,21:58:44.88,+00:50:52.933,,II,22.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 2118,2005-09-12,2005-09-25,21.53,SDSS J14525.25+000225.2,21:45:25.2,+00:02:25.66,0.306109,II,22.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 5809,2005-09-12,2005-10-02,20.29,SDSS J02212.81-004949.4,20:22:12.72,-00:49:49.4292,,II,22.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1919,2005-09-12,2005-11-13,20.94,SDSS J10014.56+005829.1,21:00:14.64,+00:58:29.226,,II,20.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 10668,2005-09-12,2005-11-23,21.77,SDSS J22540.56+000123.4,22:25:40.56,+00:01:23.52,,II,18.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 2059,2005-09-12,2005-11-02,21.68,SDSS J15427.18-010816.3,21:54:27.12,-01:08:16.404,,II,18.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 3558,2005-09-12,2005-10-05,21.82,,22:26:53.04,+00:08:22.765,,II,18.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 7281,2005-09-12,2005-10-31,21.01,SDSS J04027.68-011341.9,20:40:27.6,-01:13:41.736,,II,17.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 7234,2005-09-12,2005-09-23,20.78,SDSS J02126.66-001952.1,20:21:26.64,-00:19:52.1328,,II,16.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1980,2005-09-12,2005-09-12,21.13,SDSS J21728.02+010049.9,22:17:28.08,+01:00:49.968,,II,15.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5405,2005-09-12,2005-10-31,20.48,SDSS J03625.31+000026.8,20:36:25.2,+00:00:26.9,,II,15.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 7511,2005-09-12,2005-10-12,22.08,SDSS J11541.21-010421.5,21:15:41.28,-01:04:21.576,,II,15.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 7515,2005-09-12,2005-11-26,21.43,SDSS J12450.17-010659.0,21:24:50.16,-01:06:59.184,,II,15.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 3016,2005-09-12,2005-11-11,21.81,SDSS J10616.03-011030.9,21:06:16.08,-01:10:31.044,,II,14.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 10566,2005-09-12,2005-11-23,22.22,,22:43:56.64,-00:15:35.2692,,II,13.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1915,2005-09-12,2005-11-13,21.56,SDSS J05822.28+010134.4,20:58:22.32,+01:01:34.536,,II,13.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 6793,2005-09-12,2005-11-13,21.75,SDSS J20535.75-011354.8,22:05:35.76,-01:13:54.984,,II,13.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 7548,2005-09-12,2005-11-13,21.66,SDSS J05315.76+005609.2,20:53:15.84,+00:56:09.0996,,II,13.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 8601,2005-09-12,2005-09-21,20.26,,21:08:38.16,+00:07:33.467,,II,13.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SN2005fk,2005-09-12,2005-09-16,21.26,SDSS J11520.09-002300.4,21:15:19.84,-00:22:58.5948,0.233613,Ic BL,13.0,,"2014arXiv1401.3317S,2012A&A...538A.120L,2005IAUC.8616....3B,2016A&A...594A..13P,2008AJ....135..348S"
SDSS-II SN 1198,2005-09-12,2005-09-24,20.71,SDSS J13438.76-004411.5,21:34:38.88,-00:44:12.6564,0.119688,II,12.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 1832,2005-09-12,2005-09-30,20.52,SDSS J11745.06+002444.3,21:17:45.12,+00:24:44.438,0.450293,II,12.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 2115,2005-09-12,2005-10-31,21.05,SDSS J12702.54+001156.0,21:27:02.64,+00:11:56.098,,II,12.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5363,2005-09-12,2005-09-23,21.05,SDSS J03038.85+005639.0,20:30:38.64,+00:56:48.289,0.2225,Ia,12.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 7416,2005-09-12,2005-10-02,22.21,SDSS J10021.95-004856.4,21:00:22.08,-00:48:56.3616,,II,12.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1973,2005-09-12,2005-10-05,21.71,SDSS J21124.47+010142.7,22:11:24.48,+01:01:42.708,,II,10.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5814,2005-09-12,2005-09-23,21.01,SDSS J04412.29-004804.2,20:44:12.24,-00:48:04.2516,,II,10.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5835,2005-09-12,2005-11-07,20.74,SDSS J13225.86-004710.5,21:32:25.92,-00:47:10.3956,,II,10.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 7525,2005-09-12,2005-10-26,22.32,SDSS J21320.19-010437.0,22:13:20.16,-01:04:37.056,,II,10.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1285,2005-09-12,2005-09-12,21.55,SDSS J12708.02+003235.0,21:27:07.92,+00:32:35.502,0.345,Ia,9.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 2001,2005-09-12,2005-11-13,22.0,SDSS J10215.10+003631.9,21:02:15.12,+00:36:32.036,,II,9.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 2081,2005-09-12,2005-09-15,21.21,SDSS J22913.18-011228.1,22:29:13.230,-01:12:28.188,0.2918,Ia,9.0,,"2014arXiv1401.3317S,2010ApJ...713.1026D,2011ApJ...738..162S,2016A&A...594A..13P,2013ApJ...763...88C"
SDSS-II SN 3245,2005-09-12,2005-11-13,22.18,SDSS J10543.73-001316.3,21:05:43.68,-00:13:16.3308,,II,9.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5348,2005-09-12,2005-09-23,21.01,SDSS J01908.21-003910.3,20:19:08.16,-00:39:10.3932,,II,9.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 7317,2005-09-12,2005-12-01,22.04,,20:44:46.32,-00:16:08.0292,,II,8.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1958,2005-09-12,2005-09-14,21.82,SDSS J15001.09+005225.9,21:50:00.96,+00:52:25.414,0.3698,Ib/c,7.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 1961,2005-09-12,2005-10-21,21.48,SDSS J15624.16+005932.2,21:56:24.24,+00:59:32.431,,II,7.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 3402,2005-09-12,2005-10-05,21.39,,22:11:35.04,+00:31:37.146,0.413,Ia,7.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 6533,2005-09-12,2005-10-12,22.09,SDSS J12802.45+000554.1,21:28:02.4,+00:05:54.22,,II,7.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 6956,2005-09-12,2005-11-26,21.92,SDSS J12259.37+000529.4,21:22:59.28,+00:05:29.41,,II,7.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 5449,2005-09-12,2005-10-21,20.74,SDSS J03625.01-011453.0,20:36:24.96,-01:14:53.124,,II,6.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1282,2005-09-12,2005-09-12,21.81,SDSS J11951.82+003040.7,21:19:51.84,+00:30:40.806,,Ia,4.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1327,2005-09-12,2005-10-05,21.36,SDSS J23028.92+002740.6,22:30:29.04,+00:27:40.658,,II,4.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1946,2005-09-12,2005-11-26,20.66,SDSS J14156.29+005214.6,21:41:56.4,+00:52:14.761,,II,2.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 2080,2005-09-12,2005-09-22,21.0,SDSS J22904.56-010707.5,22:29:04.56,-01:07:07.356,0.103514,II,2.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 3065,2005-09-12,2005-09-15,20.92,SDSS J22754.68-010917.5,22:27:54.72,-01:09:18.576,0.155771,Ia,2.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 3246,2005-09-12,2005-09-24,21.95,SDSS J11228.29-001951.2,21:12:28.32,-00:19:51.2112,0.337703,II,2.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 1998,2005-09-12,2005-09-12,22.08,SDSS J05223.37+003351.5,20:52:23.28,+00:33:51.746,0.56,Ia,1.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 2079,2005-09-12,2005-09-19,22.09,SDSS J22713.58-010403.9,22:27:13.68,-01:04:03.792,0.306576,Ia,1.0,,"2014arXiv1401.3317S,2013ApJ...763...88C,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 2488,2005-09-12,2005-09-20,22.26,SDSS J11820.13-004727.2,21:18:20.16,-00:47:27.3588,0.170996,II,1.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SN2005fn,2005-09-13,2005-09-07,18.8,SDSS J04853.04+001129.8,20:48:53.05,+00:11:28.086,0.095,Ia,127.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2012A&A...538A.120L,2005IAUC.8616....3B,2013MNRAS.433.2240G"
SN2005fm,2005-09-13,2005-09-23,19.73,SDSS J04810.43-011016.8,20:48:10.320,-01:10:17.148,0.13,Ia,119.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2012A&A...538A.120L,2012ApJ...755...61S,2005IAUC.8616....3B"
SN2005fo,2005-09-13,2005-09-22,20.98,SDSS J15546.53+003536.4,21:55:46.40,+00:35:36.665,0.268,Ia,61.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2012A&A...538A.120L,2005IAUC.8616....3B,2016A&A...594A..13P"
SDSS-II SN 2319,2005-09-13,2005-09-22,20.09,SDSS J34151.69+002044.7,03:41:51.744,+00:20:44.711,0.1597,Ia,58.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 2746,2005-09-13,2005-09-26,20.83,SDSS J21825.18+010800.1,02:18:25.128,+01:08:00.924,0.11924,II,46.0,,"2014arXiv1401.3317S,2008AJ....135.1766Z,2016A&A...594A..13P,2011ApJ...737..103S"
SN2005fl,2005-09-13,2005-08-30,20.86,SDSS J04722.09-011511.8,20:47:21.99,-01:15:11.808,0.234,Ia,43.0,,"2014arXiv1401.3317S,2008AJ....136.2306H,2012A&A...538A.120L,2005IAUC.8616....3B,2013MNRAS.433.2240G"
SDSS-II SN 4062,2005-09-13,2005-09-25,20.9,SDSS J25530.75+011313.1,02:55:30.624,+01:13:13.548,0.152414,II,41.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 3533,2005-09-13,2005-10-23,21.31,,02:51:41.736,-00:08:05.8308,0.294,Ia,37.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 7003,2005-09-13,2005-10-30,21.17,,02:14:54.984,-00:51:12.0852,,II,37.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 4814,2005-09-13,2005-09-22,21.45,SDSS J11044.61-003635.6,01:10:44.616,-00:36:35.6292,,II,31.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 1394,2005-09-13,2005-11-26,21.27,SDSS J05050.83+001205.7,00:50:50.832,+00:12:05.9328,,II,27.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 2350,2005-09-13,2005-09-24,20.38,SDSS J30357.53-003434.0,23:03:57.6,-00:34:33.3156,0.205267,II,26.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 5468,2005-09-13,2005-09-22,21.42,,22:50:07.380,+00:24:17.536,0.2607,Ia,26.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2010ApJ...713.1026D,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 4924,2005-09-13,2005-10-13,20.56,SDSS J12830.15-002932.4,21:28:30.24,-00:29:32.4384,,II,25.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 4032,2005-09-13,2005-09-24,21.04,SDSS J05707.85+010417.6,00:57:07.848,+01:04:17.616,,II,24.0,,"2014arXiv1401.3317S,2011ApJ...737..103S"
SDSS-II SN 2405,2005-09-13,2005-10-10,21.62,SDSS J05102.44-000155.9,00:51:02.496,-00:01:56.5824,0.133583,II,23.0,,"2014arXiv1401.3317S,2016A&A...594A..13P,2011ApJ...737..103S"
SDSS-II SN 3535,2005-09-13,2005-09-25,21.5,SDSS J25628.23-000800.8,02:56:28.128,-00:08:00.5028,0.308446,Ia,22.0,,"2014arXiv1401.3317S,2011ApJ...738..162S,2008AJ....135.1766Z,2016A&A...594A..13P,2010ApJ...713.1026D"
